WingID,alpha,U,U_ci,Re_c,Re_c_ci,rho,rho_ci,mu,mu_ci,T_atm,T_atm_CI,P_atm,P_atm_CI,P_V_mean,Fx_V_mean,Fy_V_mean,Fz_V_mean,Mx_V_mean,My_V_mean,Mz_V_mean,P_V_ci,Fx_V_ci,Fy_V_ci,Fz_V_ci,Mx_V_ci,My_V_ci,Mz_V_ci,FL_wt_mean,FD_wt_mean,FS_wt_mean,Mn_wt_mean,Ml_wt_mean,Mm_wt_mean,FL_wt_ci,FD_wt_ci,FS_wt_ci,Mn_wt_ci,Ml_wt_ci,Mm_wt_ci,t_s,f_s
F4849,-18,12.39900024,0.455140301,794928.189,29188.96304,1.167258664,0.001014813,1.82E-05,4.62E-09,21.51521181,0.041477751,98679.4046,84.65975,1.104144367,-0.281220214,-0.206856972,0.26839743,-0.249345977,0.180869745,0.218828629,0.01653177,0.060204733,0.01685472,0.051927806,0.010724839,0.044208486,0.049512882,-0.807874911,0.723811163,-0.674165519,-0.110742558,-0.12029545,0.040768778,1.709224044,1.281887087,5.469219596,0.143736844,0.166211671,0.070422515,45,4000
F4849,-20,12.39422964,0.470180407,794425.0374,30144.57923,1.167095149,0.00100158,1.82E-05,6.87E-10,21.5564956,0.006163944,98679.4046,84.65975,1.103324662,-0.285537981,-0.207878705,0.272035742,-0.249823368,0.181254343,0.215829663,0.017070051,0.05526653,0.01473003,0.048770507,0.009628061,0.039990336,0.045560756,-0.855347817,0.797704717,-0.693587808,-0.125957459,-0.127175972,0.046738373,1.560445825,1.176778584,5.041000833,0.132921386,0.152833304,0.064421777,45,4000
F4849,0,18.76791542,0.255205688,1201289.106,16367.73169,1.165834067,0.001001269,1.82E-05,7.79E-10,21.67279128,0.006990669,98611.6768,84.65975,2.265844612,-0.069489197,-0.128956651,0.153272104,-0.225907736,0.105754779,0.364796661,0.013988144,0.047064724,0.0132214,0.047349491,0.010831292,0.067509644,0.033760758,2.982637638,0.62784432,0.99244923,0.019173425,0.531692505,-0.283487494,1.235157311,0.889213476,5.73285963,0.172974838,0.150797527,0.050056544,45,4000
F4849,2,18.76635441,0.253022028,1201103.688,16227.23461,1.165787246,0.00100178,1.82E-05,1.22E-09,21.68463204,0.010927818,98611.6768,84.65975,2.265418652,-0.014669888,-0.114921877,0.117741124,-0.222004395,0.087905842,0.401143427,0.013866082,0.033455902,0.009543788,0.032800346,0.008790377,0.044632654,0.022944154,4.018512461,0.651193768,1.087929314,0.031469267,0.713617681,-0.355616565,0.85607636,0.625903745,3.905808555,0.116246937,0.104580369,0.034892881,45,4000
F4849,4,18.76810444,0.248103142,1201023.094,15910.30917,1.165681782,0.001000948,1.82E-05,5.50E-10,21.71130691,0.004939922,98611.6768,84.65975,2.265616708,0.038390486,-0.103094554,0.083605212,-0.219857604,0.069808045,0.435724494,0.01359513,0.032882597,0.007747913,0.031807037,0.007163292,0.03579401,0.02273563,5.057496361,0.726607239,1.144402837,0.027693231,0.891017882,-0.420120615,0.827317198,0.573746724,3.500945895,0.100588518,0.09773438,0.033150975,45,4000
F4849,6,18.75240823,0.258400686,1200147.214,16569.69824,1.165752241,0.001001125,1.82E-05,6.99E-10,21.69348528,0.006272589,98611.6768,84.65975,2.262292645,0.08831467,-0.093146196,0.052569663,-0.21830946,0.052013019,0.468260095,0.014151522,0.034415164,0.005004815,0.033918613,0.004759294,0.030844595,0.026544102,6.049749797,0.840479926,1.21505566,0.006413409,1.057310257,-0.478655432,0.930722696,0.584620213,3.450027646,0.09639468,0.09928754,0.036209088,45,4000
F4849,8,18.73922579,0.253282679,1198898.848,16237.25756,1.165530283,0.001000893,1.82E-05,6.50E-10,21.74963406,0.005838396,98611.6768,84.65975,2.25900693,0.130951749,-0.086924838,0.025452004,-0.219432989,0.03741805,0.493638969,0.013857411,0.03432809,0.005303357,0.032762027,0.00521055,0.027589213,0.026036438,6.893497286,1.03632076,1.273088295,-0.024471458,1.199033481,-0.519186731,0.913882654,0.58457995,3.301591238,0.090113034,0.097082198,0.035748104,45,4000
F4849,10,18.70493194,0.257463616,1196805.667,16505.67265,1.165585712,0.001001617,1.82E-05,1.22E-09,21.7356102,0.010990948,98611.6768,84.65975,2.251586151,0.1752785,-0.080231234,-0.004164602,-0.219795533,0.023549223,0.519968336,0.014062289,0.036323174,0.005046964,0.032483574,0.005741229,0.033134542,0.026107005,7.739316502,1.282926326,1.327651155,-0.059730316,1.346779993,-0.562600934,0.917879913,0.589652241,3.547981293,0.097516297,0.103463803,0.035932449,45,4000
F4849,12,18.67963414,0.25504514,1195401.419,16353.87165,1.165703672,0.001000954,1.82E-05,5.32E-10,21.70577,0.004780353,98611.6768,84.65975,2.246255469,0.220107418,-0.074141338,-0.035421365,-0.220025079,0.010420834,0.546957463,0.013912173,0.035590397,0.004765655,0.031230497,0.00586408,0.035883711,0.023637715,8.602834669,1.557061368,1.359175397,-0.10130612,1.496224293,-0.606232666,0.834273847,0.545386923,3.579888916,0.099888351,0.102764685,0.032811467,45,4000
F4849,14,18.67094656,0.262497763,1194674.824,16827.43284,1.165609744,0.001000793,1.82E-05,3.95E-10,21.7295302,0.003546275,98611.6768,84.65975,2.244190899,0.263823707,-0.069106116,-0.066607351,-0.220310953,-0.001029569,0.573065144,0.01431301,0.038884418,0.005199169,0.034190127,0.006409383,0.041927614,0.026346594,9.438343066,1.862178016,1.429428344,-0.149389073,1.640627152,-0.647242245,0.924575018,0.612487737,4.016360737,0.113554721,0.113801254,0.036499795,45,4000
F4849,16,18.64386521,0.254990507,1192767.629,16345.61177,1.165513613,0.001001075,1.82E-05,8.57E-10,21.75385188,0.007699604,98611.6768,84.65975,2.23810614,0.30603416,-0.0648665,-0.097975525,-0.220609287,-0.011098388,0.598566519,0.013880332,0.039717629,0.005658046,0.035573222,0.006881346,0.049729802,0.026604436,10.25242175,2.201810369,1.481940836,-0.203497002,1.779500075,-0.686341983,0.933744774,0.633866346,4.399997694,0.128235893,0.120578649,0.037112592,45,4000
F4849,18,18.62053075,0.267782876,1191087.633,17159.96877,1.165410305,0.001001978,1.82E-05,1.52E-09,21.77999369,0.013657178,98611.6768,84.65975,2.232835258,0.345712588,-0.061529042,-0.127966078,-0.221032461,-0.020546579,0.622957828,0.014560702,0.044345385,0.006010197,0.040035393,0.007368821,0.057217712,0.030047134,11.02852616,2.574795865,1.502004067,-0.266771646,1.908240868,-0.722575748,1.044430927,0.718659889,4.993017538,0.146433539,0.135833208,0.041683705,45,4000
F4849,20,18.58172318,0.270612731,1188497.124,17338.88557,1.165350486,0.001001645,1.82E-05,1.37E-09,21.79513281,0.012263793,98611.6768,84.65975,2.224279603,0.383354195,-0.058575166,-0.156271253,-0.221058011,-0.030195194,0.647091224,0.014683967,0.050546854,0.007230885,0.0455087,0.008742578,0.077826755,0.034516802,11.77643783,2.975235474,1.4884162,-0.341125768,2.027182154,-0.758465179,1.196844098,0.843547738,6.247035997,0.188887725,0.163356956,0.048078869,45,4000
F4849,22,18.54751473,0.270297217,1186491.299,17321.08806,1.165451448,0.001000946,1.82E-05,7.84E-10,21.76958206,0.007041643,98611.6768,84.65975,2.217018818,0.418714887,-0.054571105,-0.183051326,-0.219959535,-0.039273372,0.670939667,0.014641139,0.049911493,0.008486323,0.045338474,0.00976025,0.095068939,0.035174554,12.45773333,3.43136413,1.464612733,-0.423039629,2.135666993,-0.796843339,1.223507607,0.892177708,7.055489026,0.220514118,0.175563321,0.049627538,45,4000
F4849,24,18.50437441,0.270583395,1183581.218,17337.07276,1.165367909,0.001001079,1.82E-05,9.70E-10,21.79072317,0.008708011,98611.6768,84.65975,2.207517244,0.437666761,-0.050398169,-0.199222173,-0.216200516,-0.041067902,0.685597022,0.014621641,0.074250013,0.01962973,0.06832858,0.013768226,0.179156688,0.050372271,12.72613094,3.869494969,1.531889487,-0.496113957,2.18766908,-0.826821997,1.768222389,1.416729279,12.46491791,0.401191431,0.294307196,0.073981286,45,4000
F4849,25,18.4684287,0.271364084,1181194.253,17385.38759,1.165319039,0.001000537,1.82E-05,3.81E-10,21.80309211,0.003420264,98611.6768,84.65975,2.199653461,0.429043217,-0.046344325,-0.191511309,-0.212116492,-0.039062429,0.682231524,0.014635013,0.13405054,0.061592456,0.110802252,0.021123152,0.353017037,0.078284111,12.37467372,4.096516302,1.599448318,-0.531717099,2.1481203,-0.833214715,2.911047118,2.945916681,23.8736234,0.7741825,0.554992724,0.135051001,45,4000
F4849,23,18.52550728,0.265069453,1184615.129,16980.55159,1.165191552,0.00100103,1.82E-05,1.05E-09,21.83536367,0.009432299,98611.6768,84.65975,2.211794245,0.429287554,-0.052891527,-0.191997472,-0.218929751,-0.040739502,0.679125687,0.014336429,0.059173769,0.011368539,0.054661078,0.011618976,0.115890997,0.042118463,12.65244653,3.657866196,1.477996259,-0.460001084,2.165459216,-0.811277435,1.461255854,1.092144013,8.54469005,0.26825677,0.211104601,0.05978089,45,4000
F4849,21,18.56768019,0.262965938,1187303.751,16846.28427,1.165187052,0.001000918,1.82E-05,9.66E-10,21.83650308,0.008670895,98611.6768,84.65975,2.220942643,0.403458803,-0.056354533,-0.171250743,-0.220701073,-0.035381425,0.660237271,0.014254354,0.050837258,0.007577152,0.046983904,0.009035858,0.078063062,0.035855727,12.16489661,3.207794726,1.487907527,-0.382051647,2.089829683,-0.779321728,1.237507776,0.882985011,6.305267188,0.190916428,0.164669496,0.049932309,45,4000
F4849,19,18.60234037,0.262859826,1189502.459,16839.29061,1.16517731,0.001000579,1.82E-05,6.37E-10,21.8389693,0.00571814,98611.6768,84.65975,2.228466365,0.364973246,-0.059875541,-0.142283887,-0.221212709,-0.025215026,0.635137501,0.014275003,0.045785757,0.006517648,0.041264704,0.007824617,0.063945036,0.031103278,11.41070226,2.779737859,1.521298359,-0.302420052,1.969198601,-0.740699026,1.080427848,0.754047091,5.363999664,0.159520948,0.143412786,0.043296198,45,4000
F4849,17,18.63281186,0.260639348,1191196.817,16694.20061,1.165037093,0.001000796,1.82E-05,9.71E-10,21.87447242,0.008720501,98611.6768,84.65975,2.234862752,0.326932072,-0.062645145,-0.113409376,-0.220790377,-0.015888215,0.611223109,0.014175219,0.0419873,0.005869423,0.038358571,0.007067422,0.058504422,0.028649125,10.65145678,2.398975102,1.525647983,-0.233897184,1.84723928,-0.705869544,1.000433681,0.682575245,4.927477797,0.146649595,0.131639131,0.039800363,45,4000
F4849,15,18.64674604,0.26130082,1191948.067,16734.36877,1.164960131,0.00100025,1.82E-05,4.23E-10,21.89396297,0.003799178,98611.6768,84.65975,2.237768386,0.284900814,-0.066616123,-0.082197433,-0.220739501,-0.005820692,0.585996179,0.014221061,0.038953896,0.005370153,0.034244674,0.006320896,0.04268983,0.02618937,9.85866989,2.044840305,1.474706404,-0.174530117,1.709766379,-0.667152958,0.916500785,0.614971161,4.05003253,0.114859034,0.114377304,0.036320494,45,4000
F4849,13,18.6698891,0.261177877,1193442.45,16727.00104,1.164968404,0.001000962,1.82E-05,1.14E-09,21.89186786,0.010240992,98611.6768,84.65975,2.242836741,0.242191992,-0.071098027,-0.05108471,-0.220227664,0.004844638,0.560222758,0.014231996,0.035423027,0.004964379,0.030682132,0.005835423,0.040612983,0.023461115,9.027198639,1.722037097,1.413095541,-0.123470738,1.569085922,-0.627642007,0.827330193,0.547580438,3.740447831,0.106799496,0.104840182,0.032639258,45,4000
F4849,11,18.68945394,0.257251528,1194903.492,16479.37255,1.165084156,0.001000716,1.82E-05,8.67E-10,21.8625552,0.007785856,98611.6768,84.65975,2.247317239,0.198005629,-0.076505291,-0.020113002,-0.219923967,0.01692913,0.53409565,0.014033027,0.03541369,0.004667455,0.031395501,0.005846234,0.036253713,0.024624227,8.191123328,1.431772235,1.340239091,-0.078630529,1.422702904,-0.586124692,0.868349031,0.559831708,3.592554189,0.100706968,0.102729976,0.034012851,45,4000
F4849,9,18.70631392,0.262772983,1195867.365,16830.06502,1.165021458,0.001000294,1.82E-05,4.06E-10,21.87843173,0.003645625,98611.6768,84.65975,2.250897033,0.152522125,-0.083257775,0.010772942,-0.219655557,0.030316294,0.506856172,0.014347909,0.034898645,0.00550746,0.032407537,0.005885836,0.035282637,0.02507426,7.319036525,1.164009583,1.262589882,-0.041069439,1.271573652,-0.541293769,0.886832878,0.574904791,3.570797674,0.100635592,0.101679503,0.034801077,45,4000
F4849,7,18.73618587,0.262141225,1197545.886,16786.7976,1.164894596,0.001000873,1.82E-05,1.12E-09,21.91056164,0.010082215,98611.6768,84.65975,2.257218963,0.10915801,-0.089230025,0.038787073,-0.218614408,0.0445859,0.481374753,0.01433444,0.03493773,0.005101263,0.033354262,0.004889927,0.026947273,0.027174535,6.47618289,0.94942931,1.194945042,-0.007284723,1.127567021,-0.500838932,0.951120378,0.599916214,3.326064646,0.090238985,0.098363258,0.037057518,45,4000
F4849,5,18.76027403,0.258573069,1199208.674,16560.79032,1.164962107,0.001000325,1.82E-05,5.44E-10,21.89346253,0.004888065,98611.6768,84.65975,2.262623628,0.06664173,-0.095458071,0.065298252,-0.217765666,0.059415703,0.456133941,0.014157328,0.036481846,0.00605125,0.036248464,0.005253936,0.03029393,0.028927323,5.645551919,0.788020353,1.122196228,0.020373858,0.986193011,-0.460092512,1.015286115,0.643864852,3.590205319,0.099387282,0.104338738,0.039616224,45,4000
F4849,3,18.76479547,0.252399719,1199156.005,16162.33926,1.164774849,0.001000067,1.82E-05,3.77E-10,21.94089609,0.003381275,98611.6768,84.65975,2.263285294,0.01163786,-0.108019009,0.099689459,-0.220475336,0.078809974,0.41937022,0.01381867,0.034034343,0.008916118,0.034418299,0.008364007,0.039656913,0.023910041,4.55448577,0.692757531,1.042060734,0.033219519,0.80284554,-0.390942869,0.880394435,0.623966027,3.772539535,0.110288066,0.103353556,0.035528729,45,4000
F4849,1,18.75474664,0.245016039,1198527.791,15691.67265,1.164782499,0.001000248,1.82E-05,6.48E-10,21.93895784,0.005815184,98611.6768,84.65975,2.261092815,-0.043047711,-0.120986618,0.134904631,-0.22328734,0.096362381,0.383465856,0.013405123,0.036852241,0.009391925,0.035546129,0.007155422,0.052721569,0.026170243,3.49395994,0.644119849,0.918419699,0.027362702,0.621544035,-0.322246647,0.94477934,0.663928422,4.438549038,0.13336228,0.117302235,0.03796847,45,4000
F4849,0,18.75717726,0.250513178,1198554.972,16040.47586,1.164712235,0.001000026,1.82E-05,4.02E-10,21.95675994,0.003609229,98611.6768,84.65975,2.261502114,-0.070127283,-0.127829681,0.152058638,-0.225104251,0.105194725,0.365698261,0.013708533,0.051410177,0.013664349,0.051914601,0.011171525,0.066547216,0.038554925,2.985794466,0.638977639,0.848528897,0.020682175,0.53228195,-0.287108128,1.395435378,0.976285382,5.962145589,0.177151215,0.160171415,0.056048971,45,4000
F4849,-1,18.75127998,0.25541594,1198182.235,16353.16304,1.164714478,0.001000051,1.82E-05,4.44E-10,21.95619149,0.003988869,98611.6768,84.65975,2.260211914,-0.096117173,-0.135025321,0.168447334,-0.227019461,0.113927669,0.348219932,0.013973919,0.046405496,0.012036515,0.044994288,0.009679195,0.057525644,0.032388288,2.491126541,0.636219767,0.792009512,0.01218902,0.446885726,-0.251772745,1.175649436,0.834763107,5.219455621,0.153289776,0.14205903,0.047451054,45,4000
F4849,-2,18.7399727,0.248310621,1197390.545,15899.25143,1.164676516,0.00100052,1.82E-05,9.98E-10,21.96581036,0.008965198,98611.6768,84.65975,2.257664682,-0.120504541,-0.141607429,0.183453543,-0.228666527,0.122170768,0.331968022,0.013574469,0.052410194,0.014498698,0.046798579,0.011259689,0.059309535,0.035751846,2.028787258,0.648430518,0.719829122,0.002823406,0.367544629,-0.219217776,1.302656877,0.952980823,5.544124396,0.158647414,0.155305482,0.053136199,45,4000
F4849,-3,18.73075515,0.25536149,1196721.369,16347.65991,1.164632465,0.001000273,1.82E-05,8.14E-10,21.97697279,0.007314401,98611.6768,84.65975,2.255566343,-0.144070684,-0.148158105,0.198328244,-0.230445925,0.129962743,0.316080064,0.013954673,0.099193148,0.024824583,0.095173767,0.019476963,0.094557445,0.080377345,1.583305525,0.674391654,0.661706795,-0.009842863,0.291168941,-0.187029796,2.86314221,1.941484664,10.04390618,0.282114544,0.287899825,0.113974525,45,4000
F4849,-4,18.72497416,0.24993696,1196084.473,15998.18452,1.164485495,0.00100014,1.82E-05,8.09E-10,22.01422081,0.007261305,98611.6768,84.65975,2.254040713,-0.165818842,-0.154486917,0.211533612,-0.232377513,0.137593304,0.301294794,0.013650735,0.130781908,0.032825442,0.125853065,0.025889455,0.10849603,0.109409046,1.181657236,0.707576395,0.603380916,-0.021620562,0.221088,-0.156387993,3.886824949,2.623309888,12.71717407,0.349769404,0.372357014,0.154545376,45,4000
F4849,-6,18.69610569,0.244082934,1194330.995,15626.07239,1.164535308,0.001000007,1.82E-05,6.11E-10,22.00159516,0.005487802,98611.6768,84.65975,2.24780895,-0.205737401,-0.16705064,0.235844731,-0.236452381,0.151111337,0.273622015,0.013309321,0.161051429,0.050258298,0.151013505,0.030813719,0.165496715,0.131171446,0.448958119,0.788112939,0.470247167,-0.050639942,0.094636465,-0.097470032,4.657162152,3.390621081,16.61983518,0.471091404,0.47200809,0.189779405,45,4000
F4849,-8,18.68505101,0.254957704,1193619.592,16319.42672,1.164532437,0.001000757,1.82E-05,1.25E-09,22.00232278,0.011263354,98611.6768,84.65975,2.245386554,-0.237120994,-0.1771847,0.255056637,-0.240021754,0.161372989,0.251226527,0.01389736,0.155593094,0.05302055,0.130180281,0.025328379,0.179064145,0.117278977,-0.123484044,0.900058048,0.348774344,-0.080461506,-0.001924706,-0.049471145,4.14646788,3.232963179,16.31987182,0.465067142,0.459611077,0.17312477,45,4000
F4849,-10,18.6473638,0.250297001,1190898.865,16017.87999,1.164359639,0.001000344,1.82E-05,1.07E-09,22.04612518,0.009632577,98611.6768,84.65975,2.236854313,-0.26030381,-0.184564604,0.270358108,-0.243572383,0.167260542,0.234348062,0.013612514,0.138504625,0.040132155,0.107138992,0.01990777,0.140209904,0.101598479,-0.510132846,1.03950359,0.222359261,-0.112831322,-0.069333892,-0.012483297,3.563590653,2.663877476,13.51942551,0.370804211,0.394778766,0.146523208,45,4000
F4849,-12,18.61539885,0.248604243,1188987.485,15911.47513,1.164431501,0.000999872,1.82E-05,5.48E-10,22.02790734,0.004922297,98611.6768,84.65975,2.230012724,-0.280169482,-0.190445343,0.283995355,-0.246348719,0.171887,0.219967657,0.013497702,0.136271193,0.037061182,0.11272781,0.021435894,0.123942032,0.105463971,-0.832996238,1.19702458,0.12026529,-0.146800691,-0.124153049,0.018147858,3.686222408,2.681220356,13.00241092,0.352373596,0.384410396,0.150170912,45,4000
F4849,-14,18.60034061,0.250052984,1187959.097,16003.03039,1.164394666,0.001000427,1.82E-05,1.11E-09,22.03724516,0.009982947,98611.6768,84.65975,2.22667074,-0.300428327,-0.19684269,0.298036339,-0.249212553,0.176273022,0.205277814,0.013565378,0.134629501,0.033883157,0.118344424,0.022804793,0.114227693,0.106198745,-1.156202305,1.367008973,0.003737575,-0.186424783,-0.177245147,0.049993079,3.701553149,2.656307008,12.788629,0.346080214,0.378971043,0.15012865,45,4000
F4849,-16,18.58193429,0.250657154,1186654.141,16039.65028,1.164323031,0.001000094,1.82E-05,8.96E-10,22.05540651,0.008046621,98611.6768,84.65975,2.222543422,-0.31921187,-0.203154445,0.310780086,-0.251649049,0.180356401,0.191300922,0.013584092,0.124924119,0.029860442,0.104701429,0.019758063,0.099164994,0.09685795,-1.464349615,1.543427064,-0.120092557,-0.226583438,-0.223101928,0.080208947,3.350538884,2.421969088,11.476228,0.303513012,0.346322358,0.136236956,45,4000
F4849,-18,18.57073804,0.256637,1185793.667,16418.61102,1.164242438,0.000999626,1.82E-05,4.08E-10,22.07584181,0.003663681,98611.6768,84.65975,2.219970892,-0.334076483,-0.208052179,0.321198835,-0.253529773,0.183265574,0.180099857,0.013900597,0.116293961,0.026477179,0.09437629,0.017315218,0.084493489,0.090161465,-1.693149984,1.719251903,-0.217731557,-0.263858347,-0.255129799,0.10410666,3.091731588,2.250993695,10.33879192,0.266749016,0.317828509,0.126037881,45,4000
F4849,-20,18.55405125,0.24909253,1184989.734,15941.29785,1.164387474,0.000999773,1.82E-05,4.51E-10,22.03906861,0.004046371,98611.6768,84.65975,2.216598687,-0.345588562,-0.211397095,0.329347819,-0.254644198,0.185618358,0.171677201,0.013479406,0.103479353,0.020944445,0.084111489,0.015012582,0.075933831,0.077142203,-1.849196166,1.888729715,-0.28213268,-0.296563996,-0.276178337,0.121224976,2.628022539,1.923034046,9.226821777,0.238502467,0.283003422,0.107314091,45,4000
F4911,0,18.76795361,0.250509278,1211684.602,16207.28632,1.167995628,0.001010323,1.81E-05,1.01E-09,19.10604046,0.009030288,97934.3988,84.65975,2.269684573,-0.235567297,-0.157862603,0.268898783,-0.227098574,0.124539818,0.291809876,0.013751072,0.063819338,0.020655396,0.057254707,0.014225657,0.093151975,0.048224456,0.695412732,0.891088188,-0.345787451,-0.196350523,0.000104879,-0.114598476,1.749985253,1.306305052,7.648466117,0.229352474,0.202780208,0.071830028,45,4000
F4911,2,18.81837402,0.250280473,1214624.168,16188.7236,1.167824582,0.001010878,1.81E-05,1.46E-09,19.14884606,0.013061255,97934.3988,84.65975,2.280499336,-0.148692678,-0.140858393,0.213380072,-0.223722063,0.095197941,0.343042199,0.013773193,0.031364248,0.009724807,0.030696249,0.008695637,0.048203642,0.021021875,2.220001833,0.758398554,-0.217252468,-0.151691371,0.282644301,-0.209870567,0.794763988,0.601844833,3.939058198,0.11984693,0.102328922,0.032773117,45,4000
F4911,4,18.81701314,0.258522702,1214508.926,16719.32782,1.167809729,0.001011196,1.81E-05,1.63E-09,19.15256362,0.01457748,97934.3988,84.65975,2.28017246,-0.063787598,-0.127937009,0.155977953,-0.222254607,0.069503164,0.390690034,0.014228249,0.030290293,0.00782076,0.030927139,0.007256822,0.034591486,0.019822742,3.710670506,0.675231639,-0.10133073,-0.115835544,0.56241474,-0.29240342,0.733941212,0.52995922,3.340088933,0.097450832,0.091656542,0.029804909,45,4000
F4911,6,18.84962015,0.262818692,1216456.339,16993.74286,1.167724704,0.001010268,1.81E-05,1.14E-09,19.17384689,0.010211356,97934.3988,84.65975,2.287225635,0.022553769,-0.115697727,0.097250462,-0.220670481,0.042684436,0.439495823,0.01449002,0.034148696,0.005614835,0.034431372,0.005097529,0.028340523,0.02383837,5.245822041,0.652357174,-0.046906621,-0.100486947,0.850532227,-0.375687848,0.841981125,0.545374897,3.378216506,0.093773364,0.097748978,0.033055659,45,4000
F4911,8,18.82925014,0.249246344,1215220.336,16121.2871,1.167767262,0.001012671,1.81E-05,2.24E-09,19.16319341,0.020104274,97934.3988,84.65975,2.282799287,0.099419618,-0.108774714,0.042344013,-0.221909703,0.02344671,0.477616776,0.013723063,0.039930035,0.006465583,0.041566271,0.007049039,0.03287635,0.030073939,6.534652906,0.739816957,0.122109359,-0.092963867,1.108419915,-0.43406336,1.063706218,0.684533384,3.990017789,0.111465889,0.114943454,0.041686018,45,4000
F4911,10,18.81436545,0.256511492,1214071.612,16585.76833,1.167665305,0.001009776,1.81E-05,7.78E-10,19.18871737,0.006969529,97934.3988,84.65975,2.27933116,0.172409665,-0.103425873,-0.012975751,-0.223221805,0.007523853,0.513641126,0.014113271,0.04369538,0.006987469,0.045145775,0.0077146,0.032771228,0.033512495,7.768373057,0.881910631,0.234116237,-0.094268126,1.357060566,-0.487380932,1.17967274,0.764853283,4.258728014,0.117392024,0.124305534,0.046340658,45,4000
F4911,12,18.80316114,0.256106201,1213499.4,16561.96558,1.167747096,0.001010845,1.81E-05,1.48E-09,19.16824138,0.013225889,97934.3988,84.65975,2.277004225,0.246422709,-0.099136391,-0.071339506,-0.224363438,-0.005926201,0.549981468,0.014083403,0.047979541,0.007601383,0.049969213,0.008606179,0.035451037,0.036868615,9.019465158,1.066168132,0.375277067,-0.102950094,1.611769419,-0.53993251,1.293411522,0.848815016,4.676210588,0.128931301,0.136486874,0.050994597,45,4000
F4911,14,18.74969143,0.256089315,1209837.135,16557.81494,1.167632051,0.001010825,1.81E-05,1.52E-09,19.1970432,0.013605061,97934.3988,84.65975,2.265022577,0.317280029,-0.096424038,-0.130094793,-0.224787392,-0.016571384,0.584948078,0.014041126,0.055293762,0.008835264,0.057353479,0.010160327,0.041426182,0.04226735,10.21684662,1.269538999,0.473178853,-0.121489977,1.859317621,-0.589461614,1.478275422,0.986816471,5.396116993,0.148869038,0.157388445,0.058585238,45,4000
F4911,16,18.74697756,0.256171932,1209723.491,16563.78776,1.167665495,0.00101021,1.81E-05,1.14E-09,19.18866979,0.01017131,97934.3988,84.65975,2.264484754,0.389318418,-0.093549707,-0.190469396,-0.224713473,-0.026297063,0.620605667,0.014044093,0.067647905,0.010812678,0.069393413,0.012442401,0.059416538,0.050624375,11.42138102,1.546432206,0.601274216,-0.153476979,2.112023368,-0.640796423,1.76455693,1.201128695,6.837698564,0.192045639,0.1958502,0.070332708,45,4000
F4911,18,18.73889287,0.263789872,1209193.396,17054.20925,1.167660924,0.001010016,1.81E-05,9.95E-10,19.18981425,0.008913471,97934.3988,84.65975,2.26269907,0.457762448,-0.091342175,-0.248864819,-0.224111427,-0.034986154,0.655690493,0.014457831,0.103246342,0.016421934,0.110238789,0.01982296,0.08510083,0.080473667,12.59509419,1.866169896,0.694979461,-0.202007809,2.35257519,-0.691144806,2.785865271,1.924399827,10.42203118,0.292893118,0.298775545,0.111589226,45,4000
F4911,20,18.71090826,0.261426132,1207317.806,16900.77116,1.167622884,0.001009518,1.81E-05,5.05E-10,19.19933849,0.004526079,97934.3988,84.65975,2.256484999,0.508147379,-0.090081911,-0.293258851,-0.222551891,-0.040278413,0.682132452,0.014305781,0.199840813,0.032694068,0.222380771,0.040621233,0.124916616,0.163444079,13.43496676,2.228371673,0.747081246,-0.267666748,2.528675367,-0.730000236,5.615600057,3.956578952,19.44966738,0.537194566,0.568298828,0.226506757,45,4000
F4911,22,18.66780768,0.28224182,1204365.648,18238.81427,1.167529392,0.001009523,1.81E-05,6.26E-10,19.22274867,0.005605749,97934.3988,84.65975,2.246872031,0.547349056,-0.086986145,-0.32670571,-0.219698944,-0.045201359,0.704061363,0.015414145,0.339743993,0.055348195,0.385568323,0.073987085,0.199977667,0.272763642,14.03968777,2.677980307,0.805827313,-0.351422238,2.66026548,-0.767033537,9.353738399,6.748576319,33.09008218,0.914887831,0.966086409,0.380358837,45,4000
F4911,24,18.59050814,0.267366066,1199222.726,17278.43293,1.167443852,0.001010167,1.81E-05,1.23E-09,19.24417133,0.011061841,97934.3988,84.65975,2.229832431,0.508940594,-0.074875907,-0.28915203,-0.211109439,-0.049310841,0.697464929,0.01453636,0.388981574,0.072723077,0.40731976,0.065851999,0.402978597,0.240135287,13.31394714,3.265436534,0.505996585,-0.470220779,2.499333968,-0.785491517,8.254280486,6.375178203,41.69832188,1.202969131,1.15815319,0.343388802,45,4000
F4911,25,18.54329947,0.272047551,1195950.852,17576.67971,1.167319202,0.001011159,1.81E-05,1.81E-09,19.27539412,0.016184693,97934.3988,84.65975,2.219336557,0.481630943,-0.070980393,-0.264954115,-0.207519718,-0.047935995,0.687200245,0.014753088,0.333218256,0.074262245,0.343124393,0.056257979,0.425559455,0.211308446,12.73619142,3.498186004,0.399307012,-0.517566909,2.390712032,-0.78171881,7.26061468,5.801747885,38.61223031,1.146705294,1.035737993,0.305670048,45,4000
